@relation dwt_64

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute class {0,1,2,3,4,5,6,7}

@data
1,98.535,135.44925,13.614725,115.100063,-9.0825,10.474,7.694207,0.744437,-42.675308,37.806878,28.690909,5.653628,-26.074,20.5075,16.197568,0.860469,-12.843888,15.330075,7.693072,-1.204181,-150.92725,-113.84275,13.6625,-130.114563,-12.0855,6.90975,7.348899,-0.768937,-38.946027,42.088056,28.074116,-6.223468,-23.7795,24.9515,15.882021,-0.768969,-15.192189,10.703475,7.380001,1.139304,739.575,779.1975,15.203394,762.406875,-20.6625,17.1375,14.757998,-0.813125,-62.494097,70.746033,50.474638,4.812304,-38.23,35.985,26.85012,0.869688,-16.984705,19.127238,11.945589,-1.840908,852.635,890.8675,14.721327,866.3375,-11.6975,16.8975,12.193813,1.09125,-56.381159,66.531677,47.961217,4.284183,-36.275,40.915,27.430068,0.479375,-18.780756,21.679894,11.916779,-1.710756,-686.595,-651.3675,15.587541,-668.663125,-27.0575,25.3125,19.480984,-0.636875,-84.902311,84.382588,65.606267,1.760254,-48.39,50,36.33498,1.580937,-25.066935,25.477057,16.466364,-2.533873,4
2,39.03825,142.89575,39.55194,104.461875,-49.414,17.11425,25.807175,-6.329375,-38.048355,49.235138,28.969455,1.497652,-21.289,20.8495,14.624207,-1.413,-16.089508,13.326842,7.539278,0.036681,-156.543,-54.834,38.537905,-118.206875,-17.334,49.3165,25.623614,6.268375,-48.26817,37.944764,28.737058,-1.014256,-23.389,22.0705,14.779456,1.358063,-12.015158,14.9843,6.906008,0.10147,673.1,771.3125,38.162408,737.889375,-53.5425,23.0225,29.266432,-9.009375,-58.078215,73.3694,49.311009,5.697071,-33.345,36.62,26.189775,0.080937,-19.197949,17.67767,11.70962,0.306487,791.8425,890.8975,38.783963,857.775625,-53.03,28.5375,29.799258,-10.328125,-55.037656,76.894327,48.833374,7.406502,-35.69,36.33,25.887756,-0.567812,-22.443569,16.913994,11.479427,0.224727,-768.87,-680.4175,34.666086,-711.741875,-59.7675,28.56,32.731987,-14.185625,-87.076665,91.114244,64.64221,10.745813,-50.145,59.52,36.95169,0.542187,-24.586103,26.997337,16.165189,0.099658,4
3,118.3105,159.448,16.741708,131.127875,-12.427,15.03875,9.901924,1.965125,-40.948554,36.494488,27.019395,-6.637788,-18.213,24.756,14.455403,-0.40275,-14.846414,11.600794,7.409648,1.018455,-174.805,-132.812,16.980862,-146.203625,-20.58075,12.8415,12.099467,-3.07625,-35.113862,40.569191,26.600501,6.879442,-27.539,19.3845,14.837616,0.054812,-9.80545,13.396138,6.698262,-0.927857,748.0725,815.77,24.77617,776.4125,-16.31,23.0725,16.569441,3.6575,-63.561829,65.082108,44.499823,-13.270627,-32.91,39.16,26.351411,-2.07875,-18.922177,16.362451,12.070586,1.172029,872.1425,938.7725,23.996426,900.989375,-24.2175,32.4475,21.642511,4.835625,-63.494653,61.458186,43.672515,-13.671468,-35.55,40.14,26.871747,-1.666562,-21.892026,16.645294,12.383212,1.260639,-700.56,-615.9675,31.385428,-656.409375,-13.7625,28.93,20.924415,7.753125,-87.628208,82.625427,56.946424,-17.530503,-51.655,50.485,36.109129,-3.569687,-23.136534,27.068048,15.424179,0.699373,4
4,45.67925,135.4975,38.611212,85.864375,-9.39925,24.97575,14.472253,5.11475,-44.643187,41.949817,25.937739,9.675961,-24.658,30.5175,17.694398,1.416063,-13.949095,12.291637,7.464758,2.705965,-149.0235,-61.71925,38.390704,-99.676813,-24.31625,8.2275,13.870577,-6.012063,-40.602778,45.7141,25.866864,-9.18819,-30.3715,21.924,17.877586,-1.461844,-10.634179,13.258252,6.87392,-2.626172,684.105,763.5725,33.061078,726.08,-16.77,20.3075,15.557525,2.3625,-82.791597,66.149839,49.264898,13.512811,-35.885,43.015,28.033357,2.6025,-20.994,14.771461,11.988292,3.583264,822.0675,910.86,33.003761,864.6025,-18.3625,22.63,16.521833,0.6175,-79.514158,62.045085,46.913548,12.59092,-42.04,43.41,28.539651,0.925,-19.26866,15.400786,11.886822,3.407371,-750.435,-653.835,38.014173,-702.204375,-24.4175,29.565,22.466077,3.788125,-105.924596,78.481782,63.305161,15.172302,-44.875,58.35,34.128117,2.010937,-27.966073,27.273109,16.723386,4.097021,4
5,11.03525,49.29225,15.955064,38.586438,-4.83375,7.5925,5.297917,1.830937,-39.947644,49.925981,30.686425,-4.721485,-23.8285,29.004,15.817674,0.366031,-17.401191,10.703475,7.914085,1.407032,-62.8915,-24.4635,15.799459,-51.605625,-7.6665,3.9555,5.22758,-1.422125,-48.579297,39.118561,30.479456,4.665314,-28.7595,21.4845,15.696743,0.033625,-12.706002,16.710347,7.614993,-1.253789,632.2,709.575,29.01804,678.191875,-16.06,21.7275,15.700246,3.083125,-71.265757,66.810984,51.322683,-4.329703,-37.255,40.43,26.051774,-0.008437,-20.301036,15.740197,12.234082,1.943439,757.4725,843.215,32.587664,811.989375,-16.7,22.0975,16.385812,6.091875,-73.889123,65.912959,52.643613,-6.767454,-40.87,40.62,25.800465,0.078437,-23.688077,20.781868,12.433524,1.934158,-774.1225,-704.64,30.232318,-742.651875,-23.975,18.3575,17.332349,1.661875,-93.910852,80.447538,62.311652,-3.677397,-56.44,53.915,34.825855,-0.010312,-25.82354,30.037896,16.898485,2.369471,4
6,24.34125,49.85325,9.686643,40.625188,-17.163,12.42725,12.031107,-1.342437,-43.710513,42.019113,31.532756,-1.665723,-27.637,23.926,16.106769,-0.586031,-12.498819,10.496293,6.762639,0.047487,-63.11075,-40.77125,8.397349,-54.773063,-10.05825,16.60175,11.408336,2.417188,-43.262207,42.675308,31.759732,0.940938,-25.1955,24.561,15.761489,0.707969,-12.429523,14.570642,7.331368,-0.030207,674.1725,711.9625,13.875173,690.423125,-23.2425,22.3125,18.934769,-0.176875,-70.505617,60.874823,51.003625,-6.228285,-41.255,34.57,27.23031,-1.425938,-17.401898,15.952329,10.928187,-0.140317,770.05,818.115,19.429539,785.51625,-21.605,29.76,20.975912,3.13125,-71.438998,60.871287,51.720052,-4.19933,-43.215,31.885,27.520102,-1.5725,-17.338258,18.434274,10.632113,-0.308917,-768.3825,-690.1175,28.00903,-732.58125,-11.865,30.8325,19.313723,11.64375,-90.810188,93.362844,66.468197,-8.001797,-46.875,44.335,32.234657,-1.983125,-21.750605,21.892026,14.065697,0.056569,4
7,18.2375,60.2295,15.524949,34.759375,-8.44725,13.30575,7.77227,1.373375,-42.916785,32.489789,27.530972,6.236151,-31.885,22.6565,16.567529,1.052813,-11.255726,13.604027,6.518413,-0.843711,-71.509,-32.129,14.660209,-47.583188,-14.0625,8.81325,8.450915,-0.256437,-33.628938,41.673692,27.816911,-5.938592,-21.9725,29.248,15.469529,-1.318281,-15.743732,12.222341,7.185619,0.712123,663.28,716.8475,22.60007,689.471875,-18.605,11.79,12.65554,-3.204375,-68.879272,65.255349,45.633564,13.021813,-43.405,31.005,27.722209,1.937813,-14.50276,16.15739,10.840825,-1.107285,726.5875,778.32,20.570011,747.27875,-16.6975,7.035,9.565335,-1.11125,-70.367731,66.358436,44.445059,14.120922,-46.73,28.71,28.068536,2.16,-14.707821,18.504984,10.970439,-1.135348,-790.6975,-717.26,30.639418,-754.715625,-21.315,7.325,11.259399,-9.905625,-92.945651,85.422035,58.287604,18.149221,-50.69,51.025,37.110655,3.939062,-23.475945,26.099311,15.968797,-0.990612,4
8,15.94225,69.09175,19.616583,39.41025,-8.32525,7.59275,6.229755,0.3235,-41.087147,36.77132,25.765057,-7.816005,-30.4685,20.5565,16.813757,-1.638813,-10.703475,13.258252,6.708924,-2.423388,-82.6905,-29.541,19.53782,-52.990625,-6.61575,8.105,6.027787,0.3295,-35.942238,41.984465,25.141735,8.45903,-19.971,30.3225,16.818269,1.556438,-13.327549,9.80545,6.94542,2.421178,657.62,722.12,25.328885,686.500625,-13.87,18.385,12.169191,4.835625,-62.076904,67.535769,46.142198,-11.625277,-43.31,33.255,28.328585,-2.288438,-14.290628,17.472609,10.991695,-3.241422,707.13,766.6275,25.152076,734.870625,-19.24,22.07,15.057939,5.021875,-65.46041,66.842804,47.567668,-12.320894,-46.14,35.4,28.541774,-2.845313,-17.055416,18.370634,11.132387,-3.216673,-783.7925,-741.725,18.765458,-764.675,-11.355,33.955,16.413627,13.90375,-84.598255,84.039641,61.697271,-14.752015,-65.87,48.535,37.882499,-1.16625,-26.375083,23.412306,15.274048,-3.413558,4
9,16.626,58.301,15.071639,36.328313,-12.0365,6.9575,6.970399,-0.671438,-42.156999,41.501158,30.417261,4.730235,-28.174,20.5565,15.449665,0.378406,-13.258252,13.741913,7.587686,-1.36381,-71.19125,-29.7125,15.119729,-48.242313,-7.2515,10.98675,6.786622,0.402812,-41.707986,41.500804,29.701517,-4.57476,-22.754,27.6365,14.993322,-0.311219,-14.225574,11.048543,7.239783,1.346574,676.055,709.3975,13.179843,698.24875,-24.705,17.3075,16.894921,-1.715,-58.93735,70.710678,50.477404,5.166299,-39.99,35.985,26.285729,0.6,-17.055416,18.370634,11.903029,-1.990948,717.995,755.125,14.209225,740.97375,-20.48,10.885,11.99112,-1.77625,-58.863104,75.197271,52.165764,5.823024,-38.38,40.29,25.558282,0.38875,-20.513168,19.26866,11.830927,-2.031164,-741.6,-700.5375,17.071152,-723.84,-26.635,25.9775,23.863927,-0.79,-70.678858,93.673971,63.561385,6.508918,-52.78,43.36,34.153994,0.335625,-22.995113,22.790052,15.390665,-3.03393,4
10,24.1455,45.31225,8.577094,34.911938,-11.66975,6.738,7.537352,-2.868563,-44.228822,47.128667,33.354536,0.232947,-29.297,23.7305,15.404738,-0.360219,-12.913184,13.810503,7.374479,-0.146703,-59.961,-37.573,9.394282,-48.651125,-7.39725,10.1075,7.250511,2.887,-47.198317,44.711776,33.300216,-1.152496,-27.002,29.248,16.041012,0.509688,-13.741206,11.186429,6.705074,0.196311,659.865,708.35,18.017708,688.80125,-20.265,17.115,14.710365,-3.50875,-61.012709,71.71477,51.893813,5.242313,-36.135,38.385,26.430148,1.045625,-17.74838,17.81202,11.540677,0.070711,707.3,744.1175,13.10958,727.264375,-15.1125,6.5425,9.148537,-4.205625,-65.117463,75.299801,53.59121,6.52085,-36.96,37.6,25.828293,0.828438,-18.646406,17.472609,11.165491,0.365265,-771.4875,-704.8575,25.175902,-737.13875,-22.2375,16.895,14.629756,-6.6825,-87.387792,83.93711,63.62537,7.824137,-41.46,43.75,33.126492,1.253125,-25.89425,23.136534,15.018738,-0.231136,4
11,12.23125,40.4785,12.207983,27.99075,-5.2245,16.87025,9.340453,5.21225,-37.77223,40.672782,28.795982,-5.360223,-20.41,25.732,15.192856,-0.683688,-12.567409,11.73868,7.311671,1.001263,-54.419,-26.0495,12.279061,-42.181375,-15.13675,7.34875,9.763421,-3.3875,-41.431861,39.774403,29.492949,5.528426,-28.5645,21.4355,15.873737,0.54625,-11.601501,10.772772,6.710756,-0.999053,679.2,726.0775,18.864733,704.210625,-12.52,19.705,11.837449,3.455625,-65.980134,70.611683,46.146773,-13.05982,-32.18,40.19,26.665242,-2.026562,-17.67767,16.567512,12.018291,0.966306,692.36,751.8575,24.558813,722.974375,-8.0625,20.5375,12.174964,7.531875,-69.784368,68.638855,47.823503,-13.188867,-31.245,41.41,26.41034,-1.512813,-17.953441,15.881618,11.90528,1.207164,-754.8125,-688.6,28.197393,-720.4075,-12.0425,20.2125,14.646241,2.47,-89.664675,77.718106,56.070342,-17.845607,-41.165,50.93,35.59456,-1.82875,-23.893138,22.64863,14.831717,1.293122,4
12,2.417,66.8455,23.295495,32.000625,-15.503,7.617,11.182712,-4.05875,-32.21331,39.326097,24.370578,8.092218,-23.682,28.125,16.849029,1.425187,-13.396138,10.496293,7.498073,2.388828,-81.9585,-16.821,23.622844,-46.136438,-7.739,15.4785,11.092263,3.680438,-39.360745,30.03825,24.170462,-7.634764,-31.494,20.7035,17.673184,-1.620344,-10.3577,12.084455,6.883165,-2.272221,688.74,734.91,19.694552,713.925,-19.2425,9.52,10.200156,-5.50625,-69.883363,66.255905,47.482599,12.601527,-35.935,41.455,28.059366,2.668125,-18.299923,14.297699,11.901557,3.461288,655.64,730.7675,29.045571,704.34625,-19.2375,19.6275,14.843561,-3.8575,-62.494097,64.042661,44.702913,13.714336,-35.205,43.845,28.031926,3.38125,-21.404122,16.708933,12.079959,3.430794,-757.2775,-677.9275,29.554778,-710.7725,-24.9225,19.2375,17.255308,-9.95375,-79.620224,77.61204,58.069365,16.655016,-40.53,50.055,35.055275,3.591875,-22.167798,19.197949,14.462879,3.985873,4
13,-5.737,75.07325,28.959808,32.653875,-14.917,28.1985,16.746667,-0.292875,-43.676218,40.948554,30.550832,-6.439268,-21.9725,27.7345,15.857345,-0.99475,-12.153751,10.151225,7.252452,1.316368,-89.2825,-8.277,29.07807,-46.747188,-27.46575,11.597,15.571264,-0.787187,-40.016587,42.502774,30.149409,6.797462,-29.9315,19.336,16.087057,1.504469,-13.604027,11.393612,7.288614,-1.262429,697.85,746.335,18.047478,718.57875,-28.815,22.46,21.680326,-2.31875,-70.19449,61.942554,51.871953,-7.506822,-36.62,39.355,25.875509,-1.044375,-17.889802,14.707821,11.680654,1.731086,646.34,709.5475,29.962895,679.658125,-30.415,36.06,24.076762,-0.103125,-67.330708,56.5544,49.489237,-5.55565,-40.97,38.965,25.756134,-0.528438,-18.299923,15.747268,11.463793,1.914271,-746.9475,-642.64525,41.490002,-687.308188,-36.0825,20.6325,26.605824,-6.621813,-94.777057,76.066658,65.432664,-8.213531,-46.24,44.7245,32.166719,-1.633469,-22.443569,22.719341,15.18154,2.091025,4
14,100.513,137.50025,13.672151,122.888313,-6.567,2.97875,4.049526,-2.355562,-44.746778,43.606922,33.633402,-1.329493,-26.074,25.879,16.222065,-0.475969,-13.258252,10.910658,6.656789,0.172733,-150.80575,-113.843,13.956764,-137.139875,-4.46825,7.7885,5.760023,1.861625,-42.916432,43.71122,33.089757,0.945225,-23.8285,22.9495,15.186377,0.674562,-12.015158,12.706002,6.795042,-0.308608,793.195,843.06,18.893988,821.10125,-24.27,22.34,17.70575,0.79625,-71.644059,61.903663,51.755891,-6.841258,-40.765,36.275,27.1573,-1.29125,-17.67767,15.676557,10.978404,-0.067617,757.515,763.7725,2.391383,760.294375,-11.625,15.8675,12.549151,2.360625,-74.882608,66.878159,54.840029,-7.065323,-44.34,35.16,26.861652,-1.029062,-17.889802,18.158502,10.833455,-0.378523,-587.061,-526.29125,24.661116,-553.1385,-26.99625,42.089,26.519253,3.565875,-86.456885,82.795133,64.241302,-12.319126,-51.125,42.2815,35.529589,-2.264875,-22.026376,18.441345,13.86712,-0.634186,4
15,103.003,133.8375,13.204547,117.462,-12.6465,7.17775,7.323668,-0.970125,-43.918049,39.601515,29.260829,5.960026,-26.123,24.1695,15.831044,0.735313,-10.703475,11.532204,6.526885,-1.063842,-147.26575,-116.40575,12.548871,-131.164438,-7.07975,10.00975,6.172963,0.354188,-41.639043,43.192911,29.918281,-6.413326,-24.17,22.7055,15.184943,-0.982719,-12.498819,12.705295,7.203246,0.841612,799.0775,850.83,21.696251,823.713125,-24.1225,14.7975,14.1205,-4.093125,-68.225198,64.049732,45.88543,12.848572,-42.67,31.005,27.610611,1.829687,-14.849242,16.638223,11.135336,-1.125405,740.2075,798.85,22.169816,773.6625,-25.905,12.91,16.180594,-3.915,-65.290705,65.463946,46.050117,13.444752,-41.945,30.375,26.716094,1.95,-14.290628,17.331187,10.594606,-1.072151,-533.66675,-466.4105,30.343387,-499.971063,-35.84,20.09275,22.561605,-10.003188,-79.207273,88.695586,57.075787,17.715632,-49.02,40.0405,34.957083,2.470531,-20.718229,20.994,14.926986,-1.020421,4
16,89.50175,144.26275,20.949437,111.675938,-15.33275,16.0395,12.402238,3.985313,-42.329533,30.90092,25.270562,-7.487863,-27.539,21.0935,17.267239,-1.388594,-9.322496,12.015158,6.876638,-2.254986,-159.98525,-105.444,21.049791,-126.96525,-15.4055,13.6965,11.486942,-3.979375,-31.246695,41.846226,24.895256,7.966972,-19.677,26.172,16.770622,1.489375,-13.60332,9.391085,7.204241,2.261416,800.15,852.4825,19.182737,825.046875,-14.45,18.7,11.903524,4.104375,-66.984225,68.462079,48.011336,-12.300564,-41.895,31.785,28.653046,-2.386562,-14.36841,17.536248,11.249204,-3.306387,709.8325,792.29,30.409463,746.31875,-26.5875,34.5275,22.599785,7.04,-63.880027,62.91129,44.510801,-11.467504,-41.845,32.765,29.198824,-1.608125,-17.401898,18.512056,11.475432,-3.126296,-529.24475,-449.36775,28.351941,-488.121375,-8.88375,41.33675,19.70688,12.83175,-73.576228,97.537602,61.776294,-10.160241,-53.27,44.968,37.053442,-2.95475,-19.404424,20.787525,13.69593,-3.741567,4
17,108.008,135.9135,10.518959,119.391063,-19.36025,1.0985,8.137308,-5.804687,-41.052498,47.508737,30.852031,5.295567,-27.344,23.096,16.174533,0.826969,-11.187136,14.017685,7.660613,-1.253811,-151.09875,-123.5595,10.688136,-134.118625,-3.8335,21.8015,10.350724,5.57825,-47.439794,41.121441,30.676422,-5.222072,-24.3655,25.537,15.573975,-0.702,-13.949095,9.598267,7.336427,1.320522,827.9725,855.615,11.009675,841.13625,-17.8975,13.305,15.251681,-2.2475,-63.494653,72.333488,52.316096,4.763248,-40.575,37.505,26.770362,0.818125,-15.952329,18.299923,11.97917,-1.8208,749.515,759.4225,3.558483,754.61,-26.9275,11.575,15.163851,-4.13125,-62.324392,71.98347,51.511989,3.162535,-39.015,41.45,26.777155,1.22875,-17.819091,17.953441,11.624382,-1.615739,-466.52825,-438.82025,10.971165,-456.791875,-21.55225,24.53475,20.899945,3.083875,-87.321324,91.285364,69.511786,0.115258,-49.02,46.6765,32.547917,2.3775,-25.342707,20.646811,15.140593,-2.362753,4
18,105.90825,112.0605,2.440368,109.89975,-11.6215,5.15125,6.607818,-0.500625,-39.844406,41.225386,30.833269,-0.759698,-24.805,26.1715,16.256043,0.244187,-12.015158,13.534731,7.208437,-0.302111,-126.392,-121.75325,1.898932,-124.951188,-5.664,9.961,5.885807,0.598187,-41.639043,41.293268,31.539049,0.811449,-28.027,25.83,16.358805,-0.030531,-12.705295,10.426997,6.70344,0.379783,800.0275,861.99,21.995161,830.945625,-17.5525,21.3175,15.79611,-3.013125,-60.146503,69.462635,50.000874,5.324072,-35.985,39.35,26.784647,1.055313,-17.741309,17.67767,11.492278,-0.111148,719.3375,767.1375,19.328319,734.2275,-25.68,17.6275,15.624361,-1.66,-60.454094,68.57168,49.888596,5.396109,-36.135,40.475,26.058447,1.116875,-18.229213,19.820203,11.359661,-0.228926,-494.385,-393.84875,36.319523,-451.514813,-30.642,20.434,18.202931,-6.739438,-79.551634,91.496789,63.951999,10.9366,-46.2865,44.433,33.98617,1.952906,-22.304976,19.265831,14.670584,-0.14299,4
19,97.50975,134.57025,13.903463,117.040875,-2.9295,11.18225,5.491027,2.893375,-34.250485,41.604395,28.00904,-4.350474,-24.024,28.955,15.87253,-1.11075,-11.946569,14.777825,7.660094,0.845921,-151.1725,-112.35325,14.285914,-132.067875,-11.86525,3.97925,6.44203,-2.3805,-41.432215,36.321954,27.853379,4.315826,-29.492,24.2675,15.754828,0.805625,-14.501346,11.807976,7.019699,-0.746705,827.3625,886.2025,21.147342,854.556875,-15.9675,20.24,12.965243,4.120625,-66.393791,69.056048,46.308496,-11.8215,-32.42,42.77,27.104142,-2.182812,-18.094863,17.401898,12.17133,1.033923,720.9975,778.0525,23.440466,749.80625,-12.8675,27.9825,16.168838,6.10375,-62.324392,72.160247,46.150126,-9.83232,-32.815,44.48,26.513026,-1.599375,-22.372859,21.750605,12.854898,0.945313,-446.82975,-372.412,29.791189,-401.446625,-28.026,25.85425,22.352457,4.37775,-93.256071,82.483299,61.04216,-19.010566,-48.146,53.76,38.49695,-2.920875,-23.891724,19.335128,15.781557,1.090049,4
20,79.39425,128.78375,19.494819,111.071625,-17.57775,14.47725,11.398758,-2.563375,-36.356956,42.985728,26.713449,6.534197,-25.1955,29.834,17.198616,1.4465,-13.534024,11.11784,7.276377,2.382331,-141.94325,-92.50525,19.689828,-125.177125,-15.52725,15.503,11.341129,2.8505,-42.502421,34.078304,26.098273,-6.918333,-31.445,21.094,17.483907,-1.779188,-10.219814,12.498819,6.582267,-2.328458,830.5175,880.1,21.173357,854.03375,-12.4275,3.545,5.728303,-4.425,-72.230958,69.501526,48.385625,11.588596,-38.915,40.625,28.013974,1.986875,-18.370634,13.880506,11.738273,3.393229,683.13,730.9825,19.265482,713.008125,-13.745,2.635,7.102788,-5.353125,-70.431371,64.081552,46.551906,10.751117,-40.725,40.135,27.889495,2.042188,-19.473721,15.125014,11.736582,3.317436,-428.003,-362.35,28.034515,-389.254938,-16.7695,-12.2545,1.83708,-13.682437,-75.474103,86.801954,59.601772,14.959242,-52.1945,48.24,36.932846,0.738094,-22.923695,20.435386,14.820635,3.8279,4
21,70.97175,118.6525,17.3791,96.514813,-15.2095,20.972,12.928688,1.568687,-36.252658,41.95017,27.469385,-3.336086,-26.904,27.295,16.120277,-0.650094,-14.224867,10.772772,7.584722,1.370351,-135.81525,-85.2785,18.054842,-110.998688,-21.16675,15.45375,13.236048,-1.611563,-42.502067,34.491608,27.236233,3.487141,-26.709,23.4865,16.205204,0.842344,-12.498819,13.810503,7.281628,-1.251645,822.315,874.2125,18.7527,847.943125,-19.73,20.48,16.614713,2.175625,-68.741386,59.835376,50.697204,-3.811747,-39.505,38.815,26.536582,-0.754063,-18.922177,14.990664,11.910695,1.943881,629.3475,708.13,30.672875,679.525,-15.405,26.7825,17.223893,5.39,-67.016045,61.907199,49.026502,-2.507577,-41.405,41.31,26.906627,-0.826875,-22.302148,16.645294,12.021826,2.052819,-406.5185,-351.48975,22.633467,-383.787688,-20.99925,27.17325,18.946876,1.451563,-89.114546,85.761446,66.985098,0.077384,-43.847,42.5295,30.66281,0.115969,-29.137749,25.342707,16.459517,2.201069,4
22,95.31225,119.287,9.493701,110.949625,-15.6005,14.62425,11.323628,-2.417,-42.433124,38.877084,30.384743,0.362569,-26.6605,27.0995,16.492959,-0.250313,-13.396845,11.946569,7.159441,0.142438,-133.008,-108.42275,9.693794,-124.255375,-14.649,17.11425,11.501768,2.282375,-37.39216,40.77602,29.576764,-0.750859,-25.3905,22.949,15.84143,0.665313,-14.017685,13.119659,7.402878,-0.142526,860.55,889.185,10.871554,878.7125,-19.3625,14.46,13.847825,-0.13375,-72.987562,62.568344,53.080923,-5.299765,-40.09,36.085,26.817559,-1.061875,-18.094863,16.15739,11.169654,-0.025191,652.8025,690.6225,14.158803,667.633125,-20.725,21.2125,17.34928,2.544375,-72.644615,64.498745,51.089547,-3.871852,-43.995,41.895,27.683617,-0.217187,-18.441345,19.063599,11.275036,-0.173904,-394.4075,-347.26575,18.432649,-366.64475,-33.10775,26.70875,21.991361,1.346625,-92.255515,80.720835,66.613107,-9.223589,-56.1005,45.364,34.61561,-1.448938,-26.516504,32.246898,14.743699,0.325888,4
23,85.034,119.4095,13.119876,101.42225,-5.64,6.8605,4.500956,-0.238125,-47.163315,40.741371,31.485827,6.590324,-30.42,26.8555,16.817367,0.930813,-12.774591,12.706002,7.174441,-1.003385,-133.6915,-99.36575,12.87429,-115.558063,-7.86125,10.1315,6.399245,0.652937,-40.949261,46.645359,31.577248,-6.693959,-26.6115,28.76,16.234272,-1.168906,-13.948388,14.155571,7.711833,0.917228,857.15,904.7125,20.737534,877.79375,-17.9475,7.35,9.96068,-3.48,-70.809673,65.502837,47.346074,12.750019,-44.14,32.61,28.139497,2.1475,-15.542207,17.126126,11.402673,-1.117671,589.7475,629.755,14.643741,610.5275,-9.28,15.5275,8.963994,2.05625,-67.878715,73.645171,47.98963,13.928236,-43.605,37.015,28.610417,4.0975,-16.02304,19.954553,11.952061,-0.921007,-406.46475,-334.74225,28.214136,-372.814813,-27.1995,28.14975,22.749005,-4.297187,-83.965395,84.521181,58.620363,11.532514,-48.732,45.9495,35.006379,2.648781,-24.861874,21.614133,14.57693,-0.798876,4
24,89.844,114.819,9.414898,103.094313,-3.9065,10.10725,5.062739,3.741437,-45.505857,33.870768,27.674585,-7.332565,-28.76,20.215,17.479309,-2.023281,-10.841361,12.429523,6.950721,-2.544192,-130.566,-105.59075,9.352608,-118.00525,-10.815,2.83175,4.875294,-3.9675,-32.04113,45.126141,26.694958,7.53546,-22.168,27.393,16.922974,1.9775,-13.119659,11.462908,7.298421,2.347771,841.16,907.545,25.05804,869.91,-17.8025,20.6525,14.154596,5.345,-68.46915,67.390812,46.853904,-11.403865,-42.19,34.185,28.541435,-2.496875,-15.195725,17.472609,11.345467,-3.275672,519.16425,595.555,28.132675,562.927938,-6.9075,15.38,10.283473,3.943063,-71.400107,70.951094,48.980925,-11.808285,-42.77,38.235,29.192062,-3.032781,-19.685853,20.647518,11.757141,-3.388655,-448.168,-373.48225,31.564138,-404.247688,-16.42975,14.25825,11.528225,2.331438,-77.169038,80.137472,61.443157,-14.864666,-51.6095,39.745,36.442311,-2.782281,-24.027488,21.820608,14.085301,-3.141918,4
