@relation Sub1_A_64_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute class {0,1}

@data
1.305932600000000043e+01,5.317911999999999750e+00,8.298562099999999475e+01,4.166166199999999975e+01,3.837787399999999849e+01,-1.832068000000000030e+00,8.919437999999999533e+00,9.970257999999999399e+00,-5.440394999999999648e+00,4.867630000000000123e+00,1.522801000000000071e+00,-7.075334999999999930e+00,6.384624999999999773e+00,3.657941999999999805e+00,-5.529143000000000363e+00,7.380275000000000141e+00,3.182942000000000160e+00,-1.042982399999999998e+01,8.643532999999999689e+00,0
2.297769299999999859e+01,4.032953000000000010e+00,1.448830000000000062e+00,8.359928000000000026e+00,-6.744650000000000034e+00,-3.124678999999999984e+00,3.617075999999999958e+00,5.583339999999999970e-01,-8.194343999999999184e+00,4.302000999999999742e+00,-1.407899999999999985e-01,-2.864218000000000153e+00,6.458009999999999806e+00,2.520995000000000097e+00,-5.057959999999999567e+00,5.588574000000000375e+00,2.028319999999999901e+00,-1.591114600000000046e+01,5.108692999999999707e+00,0
2.408944999999999936e+01,4.407625000000000348e+00,-6.735681999999999725e+00,4.372664000000000328e+00,-1.113768300000000089e+01,-5.107533000000000101e+00,3.461037000000000141e+00,1.855060000000000042e-01,-8.308833999999999165e+00,4.158053999999999917e+00,7.381529999999999481e-01,-8.099771000000000498e+00,3.393571999999999811e+00,2.642221000000000153e+00,-4.816419999999999924e+00,4.539629999999999832e+00,2.128864000000000090e+00,-7.155086999999999975e+00,5.818024000000000306e+00,0
2.620176700000000025e+01,3.566438999999999915e+00,-4.967807999999999780e+00,5.273251000000000133e+00,-1.141364899999999949e+01,-1.204034200000000077e+01,5.837845999999999869e+00,-4.738279999999999603e+00,-5.750975999999999644e+00,2.404107999999999912e+00,-4.283660000000000245e-01,-7.213368000000000002e+00,3.732184000000000168e+00,2.269124999999999837e+00,-5.836985000000000312e+00,3.529468000000000050e+00,1.754245999999999972e+00,-6.441859000000000002e+00,4.371357999999999855e+00,0
1.498169000000000040e+01,2.667316000000000020e+00,1.879885999999999946e+00,6.854396999999999629e+00,-7.138631000000000171e+00,-6.787575000000000358e+00,2.914797000000000082e+00,-2.020395999999999859e+00,-1.533301999999999943e+00,2.198031999999999986e+00,1.131208999999999909e+00,-4.339312999999999754e+00,7.133791999999999689e+00,3.001037000000000177e+00,-4.318646000000000207e+00,4.797335999999999601e+00,1.844648999999999983e+00,-6.122139999999999915e+00,4.264293000000000333e+00,0
6.296343000000000245e+00,2.539397000000000126e+00,-1.469171000000000005e+00,7.286003000000000007e+00,-9.799077000000000481e+00,-1.496755000000000058e+00,3.583743999999999819e+00,1.742885000000000018e+00,-2.972268999999999828e+00,2.684944000000000219e+00,4.052950000000000164e-01,-3.994666000000000050e+00,9.453347000000000833e+00,3.213818999999999981e+00,-6.596969999999999779e+00,5.818097999999999992e+00,2.502501000000000086e+00,-4.650866999999999862e+00,4.305439999999999934e+00,0
1.973252600000000001e+01,2.440859999999999808e+00,-4.640546999999999755e+00,1.085251099999999980e+01,-2.083255799999999880e+01,-5.218689999999999607e+00,3.879995999999999778e+00,-5.225910000000000277e-01,-1.279913000000000078e+00,2.581456000000000195e+00,2.701200000000000045e+00,-4.343988999999999656e+00,8.032479000000000369e+00,2.870639000000000163e+00,-4.063672999999999647e+00,4.802918000000000021e+00,2.003797000000000050e+00,-1.796170299999999997e+01,5.092812000000000339e+00,0
1.960729999999999862e+01,2.743933000000000177e+00,1.252687199999999912e+01,1.599050800000000017e+01,-3.100715999999999806e+00,-1.367699799999999932e+01,5.806138999999999939e+00,-3.723657999999999912e+00,-6.199030999999999736e+00,2.513730999999999938e+00,-1.747241999999999962e+00,-3.012256999999999962e+00,5.529327999999999577e+00,2.065577000000000218e+00,-4.822934000000000054e+00,4.056292000000000009e+00,1.587385000000000046e+00,-7.011370000000000324e+00,3.318385000000000140e+00,0
8.748846999999999596e+00,3.045193999999999956e+00,7.720864999999999867e+00,1.641607000000000038e+00,5.653472999999999971e+00,-4.206326999999999927e+00,3.268781999999999854e+00,-9.675599999999999479e-02,-1.600848999999999966e+00,2.063594000000000150e+00,1.163461000000000078e+00,-3.568999999999999950e+00,6.791845000000000354e+00,2.294405999999999946e+00,-4.055286999999999864e+00,2.264489999999999892e+00,1.139868000000000103e+00,-1.112484899999999932e+01,3.791294000000000164e+00,0
7.858245000000000147e+00,3.149332999999999938e+00,1.546835199999999944e+01,3.432396999999999920e+00,1.017216299999999940e+01,-1.133753000000000011e+00,5.678600000000000314e-01,-2.493130000000000068e-01,-6.965940000000000465e-01,8.255710000000000548e-01,3.425929999999999809e-01,-2.834439000000000153e+00,2.162818999999999825e+00,1.243683000000000094e+00,-1.258486999999999911e+00,1.781919999999999948e+00,7.270940000000000181e-01,-1.572816000000000081e+01,3.066212000000000160e+00,0
1.855715700000000012e+01,3.971550000000000136e+00,5.532981000000000371e+00,2.519239999999999924e+00,2.938776999999999973e+00,-8.821890000000000009e-01,2.233064000000000160e+00,1.419145000000000101e+00,-2.125761999999999929e+00,1.408231999999999928e+00,1.616869999999999974e-01,-5.028453999999999979e+00,2.163006999999999902e+00,1.760906000000000082e+00,-3.039843999999999991e+00,3.287913000000000086e+00,1.277177000000000007e+00,-9.377496000000000720e+00,7.319209999999999994e+00,0
9.488341000000000136e+00,3.212423999999999946e+00,8.351112999999999786e+00,2.019385000000000208e+00,5.832768999999999870e+00,-9.714420000000000277e-01,1.399979000000000084e+00,3.924570000000000003e-01,-3.992490000000000094e+00,1.821015000000000050e+00,4.289999999999999925e-01,-1.066643999999999926e+00,2.511626000000000136e+00,9.326020000000000421e-01,-1.514644000000000101e+00,1.272285000000000110e+00,6.075180000000000025e-01,-8.458038999999999419e+00,6.302876999999999619e+00,0
1.827698200000000028e+01,2.488478000000000190e+00,7.993166000000000437e+00,2.349393000000000065e+00,4.406806999999999697e+00,-4.678100000000000036e-01,6.940809999999999480e-01,5.171900000000000386e-01,-1.115118000000000054e+00,1.447335000000000038e+00,8.486249999999999627e-01,-3.219529999999999781e+00,1.256224999999999925e+00,1.227376999999999940e+00,-1.262469999999999981e+00,2.029863999999999891e+00,7.324640000000000040e-01,-3.828878000000000004e+00,4.066526999999999781e+00,0
7.147359999999999935e+00,4.172429000000000165e+00,2.766967000000000176e+00,4.264972000000000207e+00,-1.673203999999999914e+00,-1.673567999999999945e+00,2.832600999999999924e+00,2.065450999999999926e+00,-5.156864999999999810e+00,3.560770000000000213e+00,3.246709999999999874e-01,-6.093126999999999960e+00,2.321826000000000167e+00,2.313905000000000101e+00,-5.078536999999999857e+00,3.535794000000000104e+00,1.559136000000000077e+00,-5.244987000000000066e+00,6.576992999999999867e+00,0
2.055195300000000103e+01,4.278166999999999831e+00,8.414350000000000440e-01,2.580188000000000148e+00,-1.484048999999999952e+00,-6.035988999999999827e+00,3.221766000000000130e+00,-8.083240000000000425e-01,-2.024535000000000196e+00,3.025313000000000141e+00,1.306780000000000053e+00,-1.603150000000000075e+00,1.439972000000000030e+00,1.012137999999999982e+00,-7.868641000000000219e+00,7.583270999999999873e+00,2.168369000000000213e+00,-6.271061000000000440e+00,7.618276999999999965e+00,0
1.010044399999999953e+01,4.550201000000000384e+00,4.833492999999999817e+00,2.231037999999999855e+00,1.620146000000000086e+00,-9.895070000000000254e-01,1.056213000000000068e+00,1.126530000000000031e-01,-8.474237999999999715e+00,2.993939999999999824e+00,-1.319604999999999917e+00,-2.325362000000000151e+00,2.330046999999999979e+00,1.250383999999999940e+00,-4.565641000000000282e+00,3.537138000000000115e+00,1.255225000000000035e+00,-9.572520000000000806e+00,4.794577999999999562e+00,0
3.653390799999999672e+01,3.580128999999999895e+00,4.568454000000000015e+00,4.744418999999999720e+00,2.165710000000000135e-01,-7.147923999999999722e+00,3.587953999999999866e+00,-1.016011999999999915e+00,-9.339928000000000452e+00,3.864453000000000138e+00,-6.642820000000000391e-01,-1.616643999999999970e+00,2.799764999999999837e+00,1.330003999999999964e+00,-3.568966000000000083e+00,4.036500000000000199e+00,1.280161000000000104e+00,-1.128531399999999962e+01,4.346681000000000239e+00,0
3.570927999999999880e+00,3.225769000000000108e+00,3.932989000000000068e+00,3.176016000000000172e+00,-1.207438999999999929e+00,-3.603177000000000074e+00,1.835375999999999896e+00,-1.949907000000000057e+00,-6.617888999999999911e+00,2.377755000000000063e+00,-1.125364999999999949e+00,-6.638077000000000005e+00,1.968109000000000108e+00,2.099289000000000183e+00,-2.547801999999999900e+00,3.036442999999999781e+00,1.240243999999999902e+00,-1.237019500000000072e+01,5.091382000000000296e+00,0
4.288692000000000348e+01,4.099611000000000338e+00,8.126340000000000785e+00,6.605996000000000201e+00,-9.024109999999999632e-01,-3.253420000000000201e+00,3.416713999999999807e+00,2.178017999999999788e+00,-7.280901000000000067e+00,3.216797999999999824e+00,-1.087506000000000084e+00,-4.482371999999999801e+00,6.073803999999999981e+00,2.789566999999999908e+00,-3.801765000000000061e+00,3.529033999999999782e+00,1.589946999999999999e+00,-1.140111600000000003e+01,7.862008000000000330e+00,0
2.410167300000000168e+01,3.426657000000000064e+00,3.833931999999999896e+00,6.860070999999999586e+00,-3.537455000000000016e+00,-4.093124000000000429e+00,1.655926000000000009e+00,-1.468337999999999921e+00,-8.305481999999999587e+00,3.870016999999999818e+00,4.183089999999999864e-01,-8.813760999999999513e+00,4.249183999999999628e+00,3.043371000000000048e+00,-2.807446000000000108e+00,3.531013000000000179e+00,1.275617999999999919e+00,-1.005222799999999950e+01,4.556466999999999601e+00,0
1.296176200000000023e+01,3.773273999999999795e+00,1.410810000000000120e-01,1.167912800000000040e+01,-1.218257799999999946e+01,-1.245247200000000021e+01,7.781104000000000021e+00,-1.615177000000000085e+00,-1.452179000000000109e+00,1.857088000000000072e+00,8.250370000000000203e-01,-9.884285000000000210e+00,6.609843999999999831e+00,4.124230999999999980e+00,-5.832600000000000229e+00,5.056748999999999938e+00,2.429199000000000108e+00,-1.215357999999999983e+01,3.345615000000000006e+00,0
4.912434000000000189e+00,2.941173000000000037e+00,-1.232995200000000047e+01,4.053969000000000378e+00,-1.744714799999999855e+01,-7.795045000000000002e+00,7.353633000000000308e+00,1.572529000000000066e+00,-7.226221999999999923e+00,4.628728999999999871e+00,-3.607159999999999811e-01,-7.367409000000000319e+00,7.662450999999999901e+00,3.710929999999999840e+00,-4.054980999999999725e+00,4.808421000000000056e+00,1.794197999999999960e+00,-4.598125999999999713e+00,5.844917999999999836e+00,0
1.262367399999999940e+01,4.489799999999999791e+00,3.829499000000000208e+00,1.305234800000000028e+01,-8.895991999999999678e+00,-9.694986999999999355e+00,3.914655000000000218e+00,-4.364624000000000059e+00,-1.194290299999999938e+01,4.300416000000000238e+00,-1.458452999999999999e+00,-1.057266199999999934e+01,7.898633000000000237e+00,4.094674999999999621e+00,-4.300290999999999642e+00,4.308304999999999829e+00,1.973721000000000059e+00,-5.044046999999999947e+00,6.585009000000000334e+00,0
3.463848899999999986e+01,3.097067000000000014e+00,8.458202999999999250e+00,8.141515999999999309e+00,2.716082000000000107e+00,-8.945396000000000569e+00,5.298009000000000412e+00,-1.468056999999999945e+00,-4.701177000000000383e+00,2.081948000000000132e+00,-9.207300000000000484e-01,-5.904666999999999888e+00,6.795518000000000391e+00,2.690990999999999911e+00,-5.071411000000000335e+00,3.798897999999999886e+00,1.710001000000000104e+00,-6.204879000000000033e+00,3.279529000000000138e+00,0
5.254813000000000400e+00,3.401635999999999882e+00,1.045644599999999969e+01,1.544500999999999902e+00,8.046184000000000225e+00,-3.346642000000000117e+00,3.323999000000000148e+00,1.031830999999999943e+00,-3.128115000000000201e+00,1.367909999999999959e+00,-1.066030000000000033e+00,-5.014339999999999797e+00,4.665848999999999691e+00,2.125039999999999818e+00,-5.323343000000000380e+00,5.312096999999999625e+00,1.672771000000000008e+00,-6.633106999999999864e+00,4.540415000000000312e+00,0
1.141752499999999948e+01,2.999192999999999998e+00,9.800437000000000509e+00,7.032596999999999987e+00,-1.558926999999999952e+00,-6.783178999999999625e+00,5.796535999999999689e+00,2.054861999999999966e+00,-4.887351999999999919e+00,3.405348000000000042e+00,7.211090000000000000e-01,-4.150272000000000183e+00,3.920093000000000050e+00,2.494339000000000084e+00,-3.044099000000000110e+00,4.036141999999999896e+00,1.875448999999999922e+00,-5.802046999999999954e+00,3.015168000000000070e+00,0
1.762298499999999990e+01,3.091285000000000061e+00,7.506517999999999802e+00,9.349812999999999263e+00,-4.191078000000000081e+00,-7.100095999999999741e+00,4.024452000000000140e+00,-6.908020000000000271e-01,-3.393152999999999864e+00,2.898918999999999802e+00,1.815635000000000110e+00,-7.529569999999999652e+00,8.221021999999999608e+00,3.992671000000000081e+00,-4.314515000000000100e+00,3.548058999999999852e+00,1.912657999999999969e+00,-6.377924000000000149e+00,4.549489999999999590e+00,0
1.249058899999999994e+01,2.819948000000000121e+00,8.975645000000000095e+00,1.315709999999999935e+00,7.898441000000000045e+00,-5.835299999999999931e-01,9.748409999999999576e-01,2.869450000000000056e-01,-4.627278999999999698e+00,2.447973000000000177e+00,-5.456180000000000474e-01,-6.795213999999999643e+00,6.628927000000000014e+00,2.712225999999999804e+00,-3.554339000000000137e+00,2.776421000000000028e+00,1.387256000000000045e+00,-8.467389999999999972e+00,4.294194000000000067e+00,0
2.575881199999999893e+01,4.513672999999999824e+00,1.452634899999999973e+01,1.539979999999999905e+00,1.255582899999999924e+01,-2.515357999999999983e+00,1.042575999999999947e+00,-8.096470000000000056e-01,-5.854538999999999938e+00,2.705178000000000083e+00,-1.037150000000000016e-01,-1.762240999999999946e+00,5.427538000000000196e+00,1.663051000000000057e+00,-3.014998999999999985e+00,3.048057000000000016e+00,1.099788999999999906e+00,-7.934642000000000195e+00,4.813780999999999644e+00,0
2.452794000000000096e+01,4.722233000000000125e+00,7.816482999999999848e+00,2.765864999999999796e+00,3.641326999999999980e+00,-2.893155999999999839e+00,1.463122000000000034e+00,-6.782740000000000435e-01,-5.933525999999999634e+00,2.266630999999999840e+00,-3.390299999999999980e-01,-1.041179299999999941e+01,2.875859000000000165e+00,2.893310000000000048e+00,-2.279719000000000051e+00,2.277773999999999965e+00,1.073709999999999942e+00,-8.255058999999999259e+00,3.823857999999999979e+00,0
1.023396900000000009e+01,3.013154999999999806e+00,9.252197000000000671e+00,2.520446000000000186e+00,5.518618000000000023e+00,-2.112451000000000079e+00,1.460075000000000012e+00,-6.352659999999999973e-01,-2.851039000000000101e+00,2.598033000000000037e+00,-3.500369999999999870e-01,-4.285339999999999705e+00,4.825663999999999731e+00,2.236791000000000196e+00,-2.531620000000000203e+00,3.033091999999999899e+00,9.773709999999999898e-01,-7.790140000000000065e+00,5.319778999999999591e+00,0
6.255869999999999820e+00,1.930220000000000047e+00,7.475967999999999947e+00,4.070803999999999867e+00,2.076801000000000119e+00,-2.837150999999999978e+00,3.222074999999999800e+00,1.148709999999999898e+00,-1.521514000000000033e+00,1.329347999999999974e+00,-3.046019999999999839e-01,-2.707481000000000027e+00,3.199718999999999980e+00,1.705316000000000054e+00,-1.783611999999999975e+00,2.277296000000000209e+00,8.626580000000000359e-01,-6.155146000000000228e+00,4.780692000000000164e+00,0
2.564932299999999898e+01,3.170955000000000190e+00,6.022801000000000293e+00,2.656670999999999783e+00,3.085093999999999781e+00,-4.018347000000000335e+00,2.177818999999999949e+00,-5.134400000000000075e-01,-1.290832999999999897e+00,1.015403000000000056e+00,2.172119999999999884e-01,-2.854245000000000143e+00,3.754407000000000050e+00,1.570700999999999903e+00,-1.518675999999999915e+00,1.511160000000000059e+00,6.175319999999999698e-01,-8.457119999999999749e+00,5.087526999999999688e+00,0
2.215128599999999892e+01,2.598641999999999896e+00,5.158718999999999610e+00,2.237887999999999877e+00,2.008049000000000195e+00,-2.851732000000000156e+00,1.168630999999999975e+00,-8.540889999999999871e-01,-1.257069999999999910e+00,8.921080000000000121e-01,1.712009999999999921e-01,-1.427597000000000005e+00,4.661056000000000310e+00,1.336848000000000036e+00,-2.523607999999999851e+00,3.302426000000000084e+00,8.793060000000000320e-01,-6.352221000000000117e+00,4.021740000000000315e+00,0
2.316776199999999974e+01,4.055360000000000298e+00,5.010748999999999675e+00,1.104816000000000020e+00,3.624585999999999864e+00,-1.821404000000000023e+00,2.373470000000000191e+00,6.487000000000000544e-01,-4.275249999999999773e+00,2.106994999999999951e+00,-7.362109999999999488e-01,-5.389235000000000220e+00,2.704489999999999839e+00,1.955467000000000066e+00,-3.288250000000000117e+00,2.268527000000000182e+00,1.088003999999999971e+00,-7.888086000000000375e+00,4.077804999999999680e+00,0
1.150771400000000000e+01,2.920262000000000135e+00,1.110810999999999993e+01,4.744947999999999944e+00,3.779004000000000030e+00,-4.559919999999999973e+00,1.693092000000000041e+00,-1.952781000000000100e+00,-4.521486000000000338e+00,2.413635999999999893e+00,-3.753839999999999955e-01,-5.755107999999999890e+00,7.011201999999999934e+00,2.698593999999999937e+00,-2.023268999999999984e+00,3.821019999999999861e+00,1.175931000000000060e+00,-7.655852999999999575e+00,9.183913000000000437e+00,0
